item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
353,slash,less-than,slash,less-than,asterisk,hashtag,asterisk,hashtag,hashtag,asterisk,slash,less-than,hashtag,7,05234671,3120,ABABCDCD,experiment
306,less-than,at,less-than,at,dollar-sign,hashtag,dollar-sign,hashtag,dollar-sign,less-than,hashtag,at,hashtag,7,12374506,0321,ABABCDCD,experiment
290,dollar-sign,exclamation,dollar-sign,exclamation,angle-up,hashtag,angle-up,hashtag,angle-up,dollar-sign,hashtag,exclamation,hashtag,7,73246015,1320,ABABCDCD,experiment
343,and,dollar-sign,and,dollar-sign,tilde,greater-than,tilde,greater-than,dollar-sign,tilde,and,greater-than,greater-than,7,46250371,3012,ABABCDCD,experiment
386,minus,exclamation,minus,exclamation,at,less-than,at,less-than,less-than,exclamation,at,minus,less-than,7,37254106,0213,ABABCDCD,experiment
382,quote,greater-than,quote,greater-than,equals,slash,equals,slash,slash,equals,greater-than,quote,slash,7,10364572,3021,ABABCDCD,experiment
459,tilde,minus,tilde,minus,angle-up,dollar-sign,angle-up,dollar-sign,minus,tilde,angle-up,dollar-sign,dollar-sign,7,35714206,3102,ABABCDCD,experiment
417,equals,hashtag,equals,hashtag,exclamation,percent,exclamation,percent,percent,exclamation,equals,hashtag,percent,7,65017234,1320,ABABCDCD,experiment
445,equals,less-than,equals,less-than,angle-up,slash,angle-up,slash,slash,angle-up,less-than,equals,slash,7,03654172,1023,ABABCDCD,experiment
443,and,hashtag,and,hashtag,plus,dollar-sign,plus,dollar-sign,dollar-sign,plus,and,hashtag,dollar-sign,7,41730265,2013,ABABCDCD,experiment
625,minus,equals,equals,minus,minus,equals,equals,minus,equals,minus,greater-than,exclamation,minus,7,64135720,0231,ABBAABBA,experiment
513,exclamation,hashtag,hashtag,exclamation,exclamation,hashtag,hashtag,exclamation,equals,exclamation,hashtag,greater-than,exclamation,7,10243657,2310,ABBAABBA,experiment
644,greater-than,exclamation,exclamation,greater-than,greater-than,exclamation,exclamation,greater-than,exclamation,greater-than,asterisk,dollar-sign,greater-than,7,16243057,0231,ABBAABBA,experiment
664,at,percent,percent,at,at,percent,percent,at,and,at,percent,angle-up,at,7,12073456,1302,ABBAABBA,experiment
696,greater-than,tilde,tilde,greater-than,greater-than,tilde,tilde,greater-than,greater-than,tilde,minus,slash,greater-than,7,53260714,2031,ABBAABBA,experiment
487,less-than,percent,percent,less-than,less-than,percent,percent,less-than,percent,tilde,less-than,and,less-than,7,32051476,1302,ABBAABBA,experiment
584,and,angle-up,angle-up,and,and,angle-up,angle-up,and,angle-up,greater-than,percent,and,and,7,52307641,2031,ABBAABBA,experiment
549,at,minus,minus,at,at,minus,minus,at,at,and,slash,minus,at,7,04176523,3201,ABBAABBA,experiment
593,greater-than,less-than,less-than,greater-than,greater-than,less-than,less-than,greater-than,greater-than,and,asterisk,less-than,greater-than,7,61027534,1203,ABBAABBA,experiment
603,and,hashtag,hashtag,and,and,hashtag,hashtag,and,and,angle-up,percent,hashtag,and,7,67201534,0132,ABBAABBA,experiment
710,angle-up,exclamation,exclamation,angle-up,angle-up,exclamation,exclamation,angle-up,minus,angle-up,tilde,exclamation,angle-up,7,67021453,0321,ABBAABBA,experiment
485,exclamation,percent,percent,exclamation,exclamation,percent,percent,exclamation,plus,dollar-sign,exclamation,percent,exclamation,7,53412670,0231,ABBAABBA,experiment
622,at,angle-up,angle-up,at,at,angle-up,angle-up,at,percent,angle-up,at,and,at,7,53614702,0123,ABBAABBA,experiment
510,hashtag,dollar-sign,dollar-sign,hashtag,hashtag,dollar-sign,dollar-sign,hashtag,dollar-sign,hashtag,quote,greater-than,hashtag,7,32164705,3210,ABBAABBA,experiment
607,asterisk,angle-up,angle-up,asterisk,asterisk,angle-up,angle-up,asterisk,and,asterisk,angle-up,dollar-sign,asterisk,7,21543706,1230,ABBAABBA,experiment
634,slash,exclamation,exclamation,slash,slash,exclamation,exclamation,slash,quote,slash,greater-than,exclamation,slash,7,56403271,2301,ABBAABBA,experiment
504,exclamation,quote,quote,exclamation,exclamation,quote,quote,exclamation,exclamation,angle-up,quote,dollar-sign,exclamation,7,67342051,3012,ABBAABBA,experiment
515,minus,less-than,less-than,minus,minus,less-than,less-than,minus,minus,less-than,dollar-sign,slash,minus,7,03745261,2013,ABBAABBA,experiment
508,dollar-sign,greater-than,greater-than,dollar-sign,dollar-sign,greater-than,greater-than,dollar-sign,greater-than,minus,quote,dollar-sign,dollar-sign,7,36517042,1302,ABBAABBA,experiment
676,tilde,quote,quote,tilde,tilde,quote,quote,tilde,quote,percent,less-than,tilde,tilde,7,27516304,1320,ABBAABBA,experiment
835,quote,exclamation,exclamation,quote,less-than,plus,plus,less-than,quote,exclamation,plus,less-than,less-than,7,12705463,2301,ABBACDDC,experiment
788,quote,minus,minus,quote,percent,greater-than,greater-than,percent,quote,minus,greater-than,percent,percent,7,15620437,0312,ABBACDDC,experiment
871,slash,minus,minus,slash,at,equals,equals,at,at,minus,equals,slash,at,7,62301475,3201,ABBACDDC,experiment
820,and,greater-than,greater-than,and,dollar-sign,minus,minus,dollar-sign,minus,greater-than,dollar-sign,and,dollar-sign,7,34217650,1032,ABBACDDC,experiment
791,and,minus,minus,and,equals,plus,plus,equals,plus,equals,and,minus,equals,7,27045361,3102,ABBACDDC,experiment
924,quote,tilde,tilde,quote,greater-than,plus,plus,greater-than,tilde,quote,greater-than,plus,greater-than,7,05762143,3021,ABBACDDC,experiment
915,asterisk,less-than,less-than,asterisk,quote,and,and,quote,less-than,asterisk,quote,and,quote,7,52361740,1203,ABBACDDC,experiment
955,less-than,at,at,less-than,and,slash,slash,and,and,at,slash,less-than,and,7,32054761,2013,ABBACDDC,experiment
768,hashtag,angle-up,angle-up,hashtag,tilde,exclamation,exclamation,tilde,exclamation,angle-up,tilde,hashtag,tilde,7,71603542,1230,ABBACDDC,experiment
807,less-than,dollar-sign,dollar-sign,less-than,quote,greater-than,greater-than,quote,quote,less-than,dollar-sign,greater-than,quote,7,65031247,3201,ABBACDDC,experiment
933,and,quote,quote,and,tilde,less-than,less-than,tilde,quote,less-than,tilde,and,tilde,7,46250137,2031,ABBACDDC,experiment
799,at,quote,quote,at,plus,and,and,plus,plus,quote,at,and,plus,7,13027564,2130,ABBACDDC,experiment
819,and,percent,percent,and,plus,minus,minus,plus,percent,and,plus,minus,plus,7,27415630,0213,ABBACDDC,experiment
919,tilde,plus,plus,tilde,and,less-than,less-than,and,plus,tilde,and,less-than,and,7,75436201,1302,ABBACDDC,experiment
800,and,minus,minus,and,dollar-sign,hashtag,hashtag,dollar-sign,and,hashtag,dollar-sign,minus,dollar-sign,7,40132756,0132,ABBACDDC,experiment
912,plus,minus,minus,plus,equals,and,and,equals,plus,equals,minus,and,equals,7,03475621,2310,ABBACDDC,experiment
778,tilde,hashtag,hashtag,tilde,less-than,percent,percent,less-than,percent,hashtag,tilde,less-than,less-than,7,23567104,3201,ABBACDDC,experiment
869,exclamation,dollar-sign,dollar-sign,exclamation,asterisk,and,and,asterisk,dollar-sign,and,exclamation,asterisk,asterisk,7,50362471,3012,ABBACDDC,experiment
808,dollar-sign,exclamation,exclamation,dollar-sign,percent,equals,equals,percent,exclamation,dollar-sign,equals,percent,percent,7,15264703,1023,ABBACDDC,experiment
922,minus,angle-up,angle-up,minus,quote,at,at,quote,minus,quote,at,angle-up,quote,7,60352174,0312,ABBACDDC,experiment
962,plus,at,at,quote,plus,at,at,quote,at,greater-than,quote,plus,quote,7,42361750,2130,ABBCABBC,experiment
1016,equals,dollar-sign,dollar-sign,hashtag,equals,dollar-sign,dollar-sign,hashtag,equals,angle-up,hashtag,dollar-sign,hashtag,7,76241035,0123,ABBCABBC,experiment
1098,asterisk,greater-than,greater-than,equals,asterisk,greater-than,greater-than,equals,asterisk,equals,percent,greater-than,equals,7,60273145,0231,ABBCABBC,experiment
977,and,asterisk,asterisk,slash,and,asterisk,asterisk,slash,asterisk,percent,and,slash,slash,7,23175064,2310,ABBCABBC,experiment
1196,equals,less-than,less-than,exclamation,equals,less-than,less-than,exclamation,less-than,exclamation,asterisk,equals,exclamation,7,62741305,1230,ABBCABBC,experiment
1113,tilde,hashtag,hashtag,greater-than,tilde,hashtag,hashtag,greater-than,tilde,dollar-sign,greater-than,hashtag,greater-than,7,76125043,3210,ABBCABBC,experiment
1142,tilde,plus,plus,and,tilde,plus,plus,and,tilde,and,asterisk,plus,and,7,04276135,1023,ABBCABBC,experiment
1058,asterisk,and,and,equals,asterisk,and,and,equals,equals,minus,asterisk,and,equals,7,54760123,3201,ABBCABBC,experiment
1107,exclamation,plus,plus,minus,exclamation,plus,plus,minus,plus,dollar-sign,minus,exclamation,minus,7,27045163,2301,ABBCABBC,experiment
991,asterisk,minus,minus,greater-than,asterisk,minus,minus,greater-than,greater-than,minus,asterisk,exclamation,greater-than,7,45170236,2031,ABBCABBC,experiment
1194,at,equals,equals,and,at,equals,equals,and,equals,and,slash,at,and,7,36702154,2031,ABBCABBC,experiment
987,equals,angle-up,angle-up,percent,equals,angle-up,angle-up,percent,percent,angle-up,asterisk,equals,percent,7,14567230,1320,ABBCABBC,experiment
1020,plus,and,and,exclamation,plus,and,and,exclamation,and,asterisk,exclamation,plus,exclamation,7,46021573,2130,ABBCABBC,experiment
960,minus,greater-than,greater-than,quote,minus,greater-than,greater-than,quote,greater-than,quote,dollar-sign,minus,quote,7,52137604,2013,ABBCABBC,experiment
1114,greater-than,tilde,tilde,exclamation,greater-than,tilde,tilde,exclamation,tilde,exclamation,greater-than,equals,exclamation,7,61425307,2031,ABBCABBC,experiment
1079,exclamation,greater-than,greater-than,at,exclamation,greater-than,greater-than,at,exclamation,at,greater-than,percent,at,7,32147065,3120,ABBCABBC,experiment
1024,slash,at,at,and,slash,at,at,and,slash,quote,at,and,and,7,14375602,2031,ABBCABBC,experiment
1087,tilde,quote,quote,asterisk,tilde,quote,quote,asterisk,tilde,asterisk,quote,angle-up,asterisk,7,51406237,1320,ABBCABBC,experiment
1109,quote,percent,percent,equals,quote,percent,percent,equals,percent,quote,slash,equals,equals,7,52061347,2130,ABBCABBC,experiment
999,percent,quote,quote,plus,percent,quote,quote,plus,quote,percent,plus,minus,plus,7,34726150,3210,ABBCABBC,experiment
1411,dollar-sign,plus,exclamation,dollar-sign,dollar-sign,plus,exclamation,dollar-sign,dollar-sign,less-than,plus,exclamation,dollar-sign,7,02643715,3210,ABCAABCA,experiment
1305,angle-up,asterisk,percent,angle-up,angle-up,asterisk,percent,angle-up,angle-up,plus,asterisk,percent,angle-up,7,07451632,3210,ABCAABCA,experiment
1371,minus,and,quote,minus,minus,and,quote,minus,quote,angle-up,and,minus,minus,7,15034267,0312,ABCAABCA,experiment
1214,tilde,exclamation,slash,tilde,tilde,exclamation,slash,tilde,tilde,exclamation,hashtag,slash,tilde,7,74125063,0132,ABCAABCA,experiment
1311,plus,at,angle-up,plus,plus,at,angle-up,plus,angle-up,greater-than,at,plus,plus,7,27401563,1023,ABCAABCA,experiment
1344,at,exclamation,plus,at,at,exclamation,plus,at,angle-up,at,exclamation,plus,at,7,54710326,0132,ABCAABCA,experiment
1263,equals,plus,slash,equals,equals,plus,slash,equals,plus,equals,slash,exclamation,equals,7,23456701,0132,ABCAABCA,experiment
1319,dollar-sign,minus,equals,dollar-sign,dollar-sign,minus,equals,dollar-sign,equals,angle-up,dollar-sign,minus,dollar-sign,7,43210756,0132,ABCAABCA,experiment
1239,quote,greater-than,at,quote,quote,greater-than,at,quote,quote,at,greater-than,hashtag,quote,7,72316054,0312,ABCAABCA,experiment
1370,plus,less-than,slash,plus,plus,less-than,slash,plus,less-than,slash,hashtag,plus,plus,7,54027163,1203,ABCAABCA,experiment
1346,angle-up,and,greater-than,angle-up,angle-up,and,greater-than,angle-up,greater-than,and,angle-up,at,angle-up,7,71563240,2301,ABCAABCA,experiment
1208,asterisk,exclamation,less-than,asterisk,asterisk,exclamation,less-than,asterisk,exclamation,asterisk,and,less-than,asterisk,7,35124607,0213,ABCAABCA,experiment
1274,dollar-sign,hashtag,at,dollar-sign,dollar-sign,hashtag,at,dollar-sign,hashtag,quote,dollar-sign,at,dollar-sign,7,37056241,1203,ABCAABCA,experiment
1279,minus,equals,slash,minus,minus,equals,slash,minus,dollar-sign,slash,minus,equals,minus,7,54021763,2103,ABCAABCA,experiment
1226,dollar-sign,tilde,quote,dollar-sign,dollar-sign,tilde,quote,dollar-sign,tilde,quote,dollar-sign,slash,dollar-sign,7,70261435,0213,ABCAABCA,experiment
1234,and,exclamation,dollar-sign,and,and,exclamation,dollar-sign,and,tilde,exclamation,and,dollar-sign,and,7,10364257,1032,ABCAABCA,experiment
1291,at,dollar-sign,percent,at,at,dollar-sign,percent,at,at,greater-than,dollar-sign,percent,at,7,60724153,2103,ABCAABCA,experiment
1238,greater-than,less-than,quote,greater-than,greater-than,less-than,quote,greater-than,greater-than,less-than,quote,and,greater-than,7,06271543,0132,ABCAABCA,experiment
1244,at,slash,tilde,at,at,slash,tilde,at,tilde,equals,at,slash,at,7,06213574,2310,ABCAABCA,experiment
1376,slash,at,dollar-sign,slash,slash,at,dollar-sign,slash,slash,at,plus,dollar-sign,slash,7,40572613,1203,ABCAABCA,experiment
2316,exclamation,percent,greater-than,exclamation,percent,greater-than,exclamation,percent,percent,at,greater-than,exclamation,percent,7,16370425,3102,ABCABCAB,experiment
2191,angle-up,exclamation,tilde,angle-up,exclamation,tilde,angle-up,exclamation,exclamation,plus,angle-up,tilde,exclamation,7,15743062,3210,ABCABCAB,experiment
2242,at,exclamation,asterisk,at,exclamation,asterisk,at,exclamation,exclamation,at,asterisk,greater-than,exclamation,7,23701465,2013,ABCABCAB,experiment
2332,exclamation,slash,at,exclamation,slash,at,exclamation,slash,at,slash,exclamation,and,slash,7,04327156,1302,ABCABCAB,experiment
2174,dollar-sign,tilde,and,dollar-sign,tilde,and,dollar-sign,tilde,tilde,minus,dollar-sign,and,tilde,7,45671230,2310,ABCABCAB,experiment
2225,tilde,percent,and,tilde,percent,and,tilde,percent,tilde,and,percent,equals,percent,7,31075624,3012,ABCABCAB,experiment
2343,at,quote,greater-than,at,quote,greater-than,at,quote,quote,asterisk,at,greater-than,quote,7,64023517,0321,ABCABCAB,experiment
2299,tilde,percent,less-than,tilde,percent,less-than,tilde,percent,angle-up,tilde,percent,less-than,percent,7,67501234,2310,ABCABCAB,experiment
2267,minus,angle-up,asterisk,minus,angle-up,asterisk,minus,angle-up,asterisk,angle-up,minus,hashtag,angle-up,7,61740235,1230,ABCABCAB,experiment
2182,tilde,minus,dollar-sign,tilde,minus,dollar-sign,tilde,minus,equals,dollar-sign,tilde,minus,minus,7,56142307,2130,ABCABCAB,experiment
2297,percent,dollar-sign,tilde,percent,dollar-sign,tilde,percent,dollar-sign,percent,dollar-sign,tilde,equals,dollar-sign,7,06134752,0231,ABCABCAB,experiment
2321,less-than,equals,asterisk,less-than,equals,asterisk,less-than,equals,less-than,asterisk,minus,equals,equals,7,37042561,3102,ABCABCAB,experiment
2351,and,dollar-sign,at,and,dollar-sign,at,and,dollar-sign,and,at,dollar-sign,equals,dollar-sign,7,40231657,2103,ABCABCAB,experiment
2171,and,angle-up,asterisk,and,angle-up,asterisk,and,angle-up,angle-up,and,asterisk,minus,angle-up,7,05436127,3012,ABCABCAB,experiment
2381,asterisk,quote,less-than,asterisk,quote,less-than,asterisk,quote,less-than,and,asterisk,quote,quote,7,74256031,0123,ABCABCAB,experiment
2345,quote,slash,at,quote,slash,at,quote,slash,slash,less-than,quote,at,slash,7,07452163,1023,ABCABCAB,experiment
2287,greater-than,equals,less-than,greater-than,equals,less-than,greater-than,equals,asterisk,equals,greater-than,less-than,equals,7,75134620,0231,ABCABCAB,experiment
2333,hashtag,greater-than,less-than,hashtag,greater-than,less-than,hashtag,greater-than,greater-than,quote,less-than,hashtag,greater-than,7,26405317,0231,ABCABCAB,experiment
2328,percent,tilde,asterisk,percent,tilde,asterisk,percent,tilde,percent,minus,asterisk,tilde,tilde,7,32146057,3102,ABCABCAB,experiment
2370,equals,hashtag,at,equals,hashtag,at,equals,hashtag,at,minus,equals,hashtag,hashtag,7,54327601,2103,ABCABCAB,experiment
1658,dollar-sign,hashtag,minus,at,at,minus,hashtag,dollar-sign,at,minus,hashtag,dollar-sign,dollar-sign,7,75316042,2301,ABCDDCBA,experiment
1638,slash,minus,greater-than,exclamation,exclamation,greater-than,minus,slash,greater-than,minus,exclamation,slash,slash,7,51437206,1203,ABCDDCBA,experiment
1553,minus,and,slash,quote,quote,slash,and,minus,quote,slash,minus,and,minus,7,71045362,3120,ABCDDCBA,experiment
1547,less-than,greater-than,and,asterisk,asterisk,and,greater-than,less-than,less-than,and,asterisk,greater-than,less-than,7,34206517,2130,ABCDDCBA,experiment
1543,asterisk,hashtag,greater-than,dollar-sign,dollar-sign,greater-than,hashtag,asterisk,dollar-sign,hashtag,greater-than,asterisk,asterisk,7,71604352,0123,ABCDDCBA,experiment
1552,slash,equals,less-than,hashtag,hashtag,less-than,equals,slash,less-than,slash,hashtag,equals,slash,7,74130625,0321,ABCDDCBA,experiment
1496,tilde,angle-up,slash,hashtag,hashtag,slash,angle-up,tilde,angle-up,hashtag,tilde,slash,tilde,7,50237164,2031,ABCDDCBA,experiment
1613,greater-than,percent,equals,dollar-sign,dollar-sign,equals,percent,greater-than,dollar-sign,greater-than,percent,equals,greater-than,7,06173425,3201,ABCDDCBA,experiment
1481,tilde,greater-than,plus,percent,percent,plus,greater-than,tilde,tilde,plus,percent,greater-than,tilde,7,72301465,1203,ABCDDCBA,experiment
1514,quote,tilde,percent,less-than,less-than,percent,tilde,quote,tilde,percent,quote,less-than,quote,7,53142607,1203,ABCDDCBA,experiment
1507,at,percent,slash,plus,plus,slash,percent,at,slash,percent,plus,at,at,7,47162305,1230,ABCDDCBA,experiment
1560,minus,angle-up,tilde,less-than,less-than,tilde,angle-up,minus,less-than,angle-up,minus,tilde,minus,7,13254760,1032,ABCDDCBA,experiment
1623,and,equals,plus,quote,quote,plus,equals,and,plus,equals,and,quote,and,7,23047156,3102,ABCDDCBA,experiment
1678,slash,hashtag,equals,quote,quote,equals,hashtag,slash,equals,quote,slash,hashtag,slash,7,36074251,1320,ABCDDCBA,experiment
1545,minus,percent,greater-than,angle-up,angle-up,greater-than,percent,minus,angle-up,greater-than,percent,minus,minus,7,64712503,2310,ABCDDCBA,experiment
1648,slash,equals,at,plus,plus,at,equals,slash,equals,plus,at,slash,slash,7,65021473,3210,ABCDDCBA,experiment
1659,at,quote,dollar-sign,greater-than,greater-than,dollar-sign,quote,at,at,dollar-sign,quote,greater-than,at,7,12657043,3021,ABCDDCBA,experiment
1440,tilde,less-than,equals,minus,minus,equals,less-than,tilde,tilde,minus,less-than,equals,tilde,7,25346710,1302,ABCDDCBA,experiment
1500,at,minus,quote,dollar-sign,dollar-sign,quote,minus,at,minus,at,dollar-sign,quote,at,7,03756214,1320,ABCDDCBA,experiment
1636,less-than,and,asterisk,exclamation,exclamation,asterisk,and,less-than,less-than,exclamation,asterisk,and,less-than,7,20645713,3201,ABCDDCBA,experiment
2132,less-than,and,dollar-sign,slash,minus,slash,dollar-sign,and,dollar-sign,and,slash,minus,and,7,27054163,3021,ABCDEDCB,experiment
2058,dollar-sign,minus,and,at,greater-than,at,and,minus,and,minus,at,greater-than,minus,7,12457360,3021,ABCDEDCB,experiment
1958,asterisk,percent,equals,angle-up,and,angle-up,equals,percent,asterisk,percent,and,angle-up,percent,7,45763201,2301,ABCDEDCB,experiment
2122,hashtag,exclamation,dollar-sign,plus,asterisk,plus,dollar-sign,exclamation,exclamation,dollar-sign,plus,asterisk,exclamation,7,45032617,3012,ABCDEDCB,experiment
1942,exclamation,tilde,equals,quote,percent,quote,equals,tilde,equals,percent,tilde,exclamation,tilde,7,10327456,3021,ABCDEDCB,experiment
1925,plus,minus,at,less-than,slash,less-than,at,minus,minus,less-than,plus,at,minus,7,14206537,2013,ABCDEDCB,experiment
1939,slash,quote,at,and,hashtag,and,at,quote,and,at,slash,quote,quote,7,31627405,2301,ABCDEDCB,experiment
2036,quote,percent,exclamation,less-than,at,less-than,exclamation,percent,exclamation,at,less-than,percent,percent,7,45627130,3120,ABCDEDCB,experiment
2028,equals,percent,tilde,asterisk,slash,asterisk,tilde,percent,equals,asterisk,tilde,percent,percent,7,73104256,2031,ABCDEDCB,experiment
2017,asterisk,and,slash,hashtag,less-than,hashtag,slash,and,asterisk,hashtag,slash,and,and,7,27310645,0213,ABCDEDCB,experiment
2078,asterisk,hashtag,angle-up,dollar-sign,slash,dollar-sign,angle-up,hashtag,hashtag,dollar-sign,angle-up,asterisk,hashtag,7,07463521,1230,ABCDEDCB,experiment
2120,and,equals,at,less-than,dollar-sign,less-than,at,equals,and,dollar-sign,equals,less-than,equals,7,25736041,2310,ABCDEDCB,experiment
2117,hashtag,asterisk,plus,exclamation,dollar-sign,exclamation,plus,asterisk,plus,exclamation,asterisk,dollar-sign,asterisk,7,60154237,0123,ABCDEDCB,experiment
2123,asterisk,slash,angle-up,plus,quote,plus,angle-up,slash,slash,asterisk,angle-up,plus,slash,7,52470361,2130,ABCDEDCB,experiment
1961,asterisk,greater-than,less-than,hashtag,quote,hashtag,less-than,greater-than,greater-than,quote,asterisk,hashtag,greater-than,7,72103465,2310,ABCDEDCB,experiment
1929,slash,asterisk,tilde,at,and,at,tilde,asterisk,slash,asterisk,at,and,asterisk,7,24503671,1230,ABCDEDCB,experiment
1994,asterisk,quote,and,tilde,exclamation,tilde,and,quote,asterisk,exclamation,and,quote,quote,7,40327516,3210,ABCDEDCB,experiment
2013,hashtag,percent,greater-than,at,tilde,at,greater-than,percent,greater-than,percent,tilde,hashtag,percent,7,56723410,0132,ABCDEDCB,experiment
2042,less-than,exclamation,plus,tilde,dollar-sign,tilde,plus,exclamation,exclamation,tilde,less-than,dollar-sign,exclamation,7,64752301,3012,ABCDEDCB,experiment
2068,tilde,hashtag,asterisk,plus,angle-up,plus,asterisk,hashtag,tilde,asterisk,hashtag,angle-up,hashtag,7,14526037,1302,ABCDEDCB,experiment
1726,less-than,and,greater-than,hashtag,quote,quote,hashtag,greater-than,hashtag,greater-than,less-than,and,greater-than,7,61730452,3012,ABCDEEDC,experiment
1882,greater-than,hashtag,equals,dollar-sign,asterisk,asterisk,dollar-sign,equals,dollar-sign,hashtag,greater-than,equals,equals,7,20543671,0123,ABCDEEDC,experiment
1832,minus,dollar-sign,at,percent,less-than,less-than,percent,at,percent,dollar-sign,at,less-than,at,7,03542176,3102,ABCDEEDC,experiment
1833,asterisk,minus,tilde,percent,hashtag,hashtag,percent,tilde,hashtag,minus,tilde,percent,tilde,7,40536712,3210,ABCDEEDC,experiment
1823,asterisk,minus,plus,at,quote,quote,at,plus,quote,plus,minus,asterisk,plus,7,76051432,1320,ABCDEEDC,experiment
1755,and,asterisk,tilde,less-than,angle-up,angle-up,less-than,tilde,tilde,angle-up,and,asterisk,tilde,7,10574362,2310,ABCDEEDC,experiment
1773,slash,equals,plus,hashtag,exclamation,exclamation,hashtag,plus,plus,hashtag,exclamation,slash,plus,7,01435726,2103,ABCDEEDC,experiment
